Configuracao;Treinamento;Alg. Otimiz;Ativacao 1 Cam;Ativacao 2 Cam;Ativacao saída;Neuron 1 Camada;Neuron 2 Camada;TreinoFobj;TreinoErro1;TreinoCorr1;TreinoErro2;TreinoCorr2;TreinoErro3;TreinoCorr3;ValidFobj;ValidErro1;ValidCorr1;ValidErro2;ValidCorr2;ValidErro3;ValidCorr3;TesteFobj;TesteErro1;TesteCorr1;TesteErro2;TesteCorr2;TesteErro3;TesteCorr3;SimulaErro1;SimulaCorr1;SimulaErro2;SimulaCorr2;SimulaErro3;SimulaCorr3;phi;phi2;MAPE
145;1;trainoss;logsig;softmax;purelin;30;20;5.107079801;23.73131689;0.997591693;22.47400278;0.999572665;56.26914823;0.874576637;5.766011175;22.07115435;0.997540442;21.73268464;0.999554708;61.38660754;0.885268368;4.470357511;25.64502557;0.998141288;23.10763382;0.999674289;53.21305334;0.886895805;23.85368027;0.997325243;18.30522985;0.99938381;46.30884643;0.867442538;0.846877623;1;29.48925218
23;1;trainoss;poslin;softmax;purelin;25;25;7.269240367;19.43968813;0.99598607;19.12967157;0.999528548;45.92098085;0.872549911;4.650815017;12.31704662;0.997353439;18.17322393;0.999676516;53.44878061;0.853978776;5.834756662;68.29951091;0.997305743;13.44059716;0.99971596;89.47775031;0.898481986;27.08628694;0.994571271;16.00158155;0.999396796;45.80699738;0.861855956;0.882159053;1;29.63162195
88;2;trainoss;tansig;softmax;purelin;35;20;5.633678108;27.44372652;0.997518893;9.121010933;0.999565299;66.93801675;0.816912732;5.83424248;16.85966771;0.996200129;8.577871806;0.999621928;50.41713607;0.79858239;6.735885743;25.04157757;0.996392978;9.33830466;0.999655261;51.65000613;0.818785645;27.9105035;0.996703588;8.483146616;0.999548993;52.84268926;0.805823705;0.860165972;1;29.74544646
16;2;trainoss;poslin;softmax;purelin;15;20;8.879486855;31.60699375;0.995826326;12.96331752;0.999340973;57.36472849;0.783114937;3.603879437;18.42890065;0.997972461;15.60865503;0.999683147;27.90344769;0.722000735;6.456522938;20.4855508;0.996835289;10.94475754;0.999563655;54.47110925;0.778289822;34.23852028;0.993690994;10.71703487;0.998992699;44.73871052;0.762234827;0.855092303;1;29.89808856
137;4;trainoss;logsig;softmax;purelin;15;25;19.22317679;31.64561636;0.990159463;42.8784381;0.998464532;32.2257884;0.891773221;7.498102115;38.31634012;0.997132568;48.31240705;0.999123118;16.74413936;0.944246669;14.81082532;38.86102814;0.991635184;41.14292412;0.998970986;30.86009687;0.900069847;28.37644223;0.991765816;35.58132798;0.998494425;26.11069854;0.887067761;0.835782616;1;30.02282292
144;5;trainoss;logsig;softmax;purelin;25;30;3.875969314;29.65870448;0.998501209;22.85446195;0.999614138;55.1801188;0.832699531;3.746184055;9.912930229;0.998675827;20.78579541;0.999685438;50.97934171;0.815288407;3.622295769;12.09532409;0.998921687;22.13483653;0.999639254;52.98525929;0.819962428;27.16191225;0.998216787;18.76485198;0.999404626;44.46050742;0.832229836;0.832929311;1;30.12909055
138;1;trainoss;logsig;softmax;purelin;15;30;7.224362949;39.6789114;0.996508478;17.42405704;0.99944737;46.74110832;0.868502985;6.068946843;28.05031314;0.998199702;22.43976483;0.99919036;57.03802124;0.847020949;8.637219979;84.01840189;0.99511713;23.83266444;0.999435266;43.34396471;0.890589284;37.4645817;0.996673246;16.12489646;0.999136438;36.850719;0.873300124;0.834310033;1;30.14673239
25;5;trainoss;poslin;softmax;purelin;30;20;3.187599218;37.5788972;0.998722102;20.93537716;0.999747777;54.58692254;0.877467361;2.410347689;3.510845497;0.998728628;19.28461999;0.999815735;29.81954935;0.830255485;3.42838705;23.74201167;0.998655715;18.37039803;0.999571435;31.71131375;0.875218336;32.29402724;0.998660343;17.96984536;0.99963038;40.52560973;0.866819122;0.779489693;1;30.26316078
83;2;trainoss;tansig;softmax;purelin;25;25;2.717202444;28.61703125;0.998627974;16.219275;0.999864159;56.11381461;0.845974383;2.067204133;19.53661291;0.999003767;13.79498315;0.999917116;48.44322794;0.848053088;1.722002324;25.44605109;0.999380353;13.20420854;0.999899976;66.99676607;0.861527485;29.72455434;0.999233269;12.85925511;0.999825691;49.02922743;0.840596594;0.797495047;1;30.53767896
22;5;trainoss;poslin;softmax;purelin;25;20;7.7944077;30.76754037;0.995661584;19.77730201;0.999536367;50.79664103;0.870574809;17.60084351;33.14093269;0.989027291;20.12760352;0.999404021;40.81916441;0.897638417;5.075340945;23.98430436;0.9973231;19.06033183;0.999706391;59.07329244;0.858150319;31.83781301;0.994922631;17.45638482;0.999378912;42.59216743;0.858127975;0.73108776;1;30.62878842
81;2;trainoss;tansig;softmax;purelin;20;30;1.222285586;8.463834696;0.999782354;13.92749076;0.999907034;65.42878606;0.723909071;1.194375379;4.832435779;0.999772282;16.98633644;0.999933895;64.38682665;0.773021682;1.453884533;29.49449575;0.999788611;9.790583596;0.999903324;109.3559637;0.751522568;18.21096198;0.999695701;12.97477362;0.999880046;60.92495116;0.730017054;0.818468053;1;30.70356225
81;4;trainoss;tansig;softmax;purelin;20;30;3.22969094;31.56541058;0.998239458;14.41783381;0.999840543;49.78250789;0.858063134;3.854399625;32.001306;0.997747541;12.45186468;0.999851797;43.23974544;0.8578794;3.414598915;36.73695537;0.9980465;13.36233833;0.999872324;45.0125031;0.888519428;37.85226181;0.998228755;12.84647696;0.999762299;41.61431606;0.852030351;0.845851444;1;30.77101828
24;3;trainoss;poslin;softmax;purelin;25;30;4.129922362;9.577546661;0.99828287;21.89406607;0.999627778;49.31793865;0.749106884;2.907756058;21.12333573;0.999298715;20.71181198;0.999767243;119.1496798;0.81286058;3.567679988;6.234266204;0.999118029;21.79381585;0.999560867;60.10821682;0.737920247;21.72268547;0.997961383;18.71840971;0.999500802;51.9800956;0.765020741;0.835730514;1;30.80706359
20;1;trainoss;poslin;softmax;purelin;20;25;3.627023677;20.38125336;0.998360703;19.80572478;0.999732765;54.11682409;0.887529718;5.373593483;20.89765588;0.997691798;19.02208458;0.99960193;68.95581073;0.92747286;4.053022485;8.024373969;0.998360867;21.56795162;0.999581895;70.65477889;0.850097424;23.46640739;0.998251444;18.94552118;0.999659809;50.11087467;0.871522465;0.705938693;1;30.84093441
90;2;trainoss;tansig;softmax;purelin;35;30;6.109921568;13.20860131;0.996479874;8.845219593;0.99973038;65.70482174;0.764090068;5.252640982;54.43439074;0.997024485;8.300345016;0.999829966;59.71113968;0.796770989;5.430470248;15.78648275;0.997919387;8.593498874;0.999587356;77.96678571;0.73506305;26.91742355;0.996429887;8.59861401;0.99939818;57.02223365;0.750628141;0.86531316;1;30.8460904
83;5;trainoss;tansig;softmax;purelin;25;25;10.83495038;37.15050334;0.994064835;18.27345563;0.999351305;41.25554648;0.915567512;3.723247477;37.16161894;0.998226617;19.57481702;0.999493595;41.51327897;0.928056741;6.942533791;66.52973714;0.996286735;12.56085005;0.999618945;67.74849602;0.936822021;38.59767261;0.993566704;15.51882021;0.998989155;38.87738795;0.910393069;0.852436477;1;30.99796026
77;2;trainoss;tansig;softmax;purelin;15;25;3.803145203;54.37634882;0.998110455;16.24041448;0.999789219;51.93389582;0.895169539;2.835610059;76.95022074;0.998899702;15.1664093;0.999684137;42.00833966;0.897968112;2.219852304;21.36103332;0.998833259;11.87578251;0.99977379;29.51314577;0.871773103;42.33298747;0.998521376;12.99509331;0.999664126;38.51051148;0.894284705;0.797865428;1;31.27953075
79;4;trainoss;tansig;softmax;purelin;20;20;5.18955571;30.6808573;0.997151835;17.92217901;0.999722007;58.23909772;0.900536766;3.854929764;5.696341238;0.998388365;20.46234994;0.999532881;34.3134194;0.880886185;4.438113459;11.32772618;0.997757538;22.17426586;0.999729775;45.68740557;0.885609158;32.32069034;0.997148469;16.98535724;0.999502271;44.77787716;0.884308904;0.853229359;1;31.36130824
26;4;trainoss;poslin;softmax;purelin;30;25;7.465376951;29.75811939;0.996411664;26.19098554;0.999385675;41.19104364;0.885723991;5.650153262;67.06343355;0.997384599;22.43401996;0.999757013;62.25498595;0.910736518;7.06780739;28.70883012;0.995279032;26.66408919;0.999491253;47.42503178;0.848258613;31.48380229;0.996440872;22.44960573;0.999246178;40.22960621;0.866654691;0.773893252;1;31.38767141
18;5;trainoss;poslin;softmax;purelin;15;30;2.401563711;36.17729237;0.999003662;13.24475534;0.999854767;73.20596537;0.89015902;2.14513992;26.86377225;0.998408529;11.7975477;0.999884063;33.51268549;0.851313573;2.475498806;18.51192092;0.998892198;11.35973656;0.999903974;61.30902402;0.905684772;28.10874145;0.999231649;11.1916048;0.999840746;55.13493273;0.877728888;0.741769643;1;31.47842633
141;2;trainoss;logsig;softmax;purelin;20;30;9.071681387;26.13318486;0.995712375;26.38397793;0.999339025;63.61831134;0.923005371;6.464667766;29.70731982;0.99744559;31.93990233;0.999187909;53.42962619;0.903560965;12.32336159;24.80823836;0.992519845;21.98638808;0.999017517;43.98556703;0.92823705;22.41955883;0.994105576;23.00645049;0.998931775;49.4592079;0.908758367;0.850939237;1;31.62840574
76;2;trainoss;tansig;softmax;purelin;15;20;3.243759347;25.50224467;0.998618728;17.21881446;0.999714924;50.70233082;0.81298941;3.6237521;38.26495029;0.998448891;16.34611646;0.999734061;54.48055613;0.827842499;4.170792834;100.3687055;0.998564107;16.21006342;0.999724434;90.76538264;0.83914191;32.48256744;0.998699351;14.334975;0.999542085;48.20568299;0.829133304;0.779826387;1;31.67440848
80;5;trainoss;tansig;softmax;purelin;20;25;2.622612331;12.74341142;0.999158434;27.64216157;0.999704089;47.42034404;0.86593455;2.270948338;16.73781424;0.999300651;23.11899907;0.999806992;53.24805781;0.888676982;2.572940673;18.57285113;0.999100029;21.40012707;0.999731996;33.73405953;0.889050712;31.76767052;0.999051551;22.62334351;0.99969849;41.12044962;0.865806398;0.848679669;1;31.83715455
17;1;trainoss;poslin;softmax;purelin;15;25;4.726419921;31.14777928;0.997599681;32.97547124;0.999567929;34.22646079;0.883584499;4.973182191;46.13263569;0.998168706;33.13524069;0.999663905;62.1064627;0.910975485;4.545603558;35.67952725;0.998253345;30.33598088;0.999652833;44.69057648;0.913578792;31.88999848;0.997827787;30.85347682;0.999486512;32.93559967;0.89231557;0.77163998;1;31.89302499
145;5;trainoss;logsig;softmax;purelin;30;20;5.968291758;23.06955661;0.996747499;11.72710124;0.999648256;62.55414618;0.661711542;9.282119386;79.62753468;0.996284457;11.04157858;0.999516384;92.13815154;0.683559269;5.467807919;50.22712152;0.996889112;10.31894676;0.999766878;72.46074012;0.758951663;27.67593967;0.997027192;10.94187266;0.999398288;57.89575703;0.66847274;0.862216844;1;32.17118979
79;2;trainoss;tansig;softmax;purelin;20;20;3.555819915;23.69505519;0.99893314;19.5069506;0.99962776;74.59125189;0.788086781;3.414204352;5.473234955;0.999183892;14.93932224;0.999573463;59.83987847;0.812162434;3.61442947;29.87846564;0.998776774;15.85387596;0.999613347;68.29314275;0.716270349;22.71108454;0.998926962;16.33076471;0.999438972;58.47720003;0.792375875;0.81670337;1;32.50634976
85;3;trainoss;tansig;softmax;purelin;30;20;2.470525629;21.03367823;0.998790229;13.67004516;0.999862435;49.65607414;0.869204821;1.97761943;100.546174;0.999343391;12.55124718;0.999884649;85.46986151;0.896445998;2.51258484;38.3289579;0.998791738;11.94709376;0.999898765;62.78468565;0.82492405;38.25378176;0.998805641;12.11395381;0.999854988;47.79187711;0.850028137;0.852847209;1;32.71987089
209;2;trainoss;purelin;softmax;purelin;35;25;4.662071564;29.03071994;0.998404708;23.6691335;0.999581249;73.69019578;0.696442559;4.381978309;13.62165178;0.997996455;21.51772589;0.999488684;45.19577213;0.524084528;3.661986333;16.92140199;0.998653704;22.32689565;0.999690911;43.88458733;0.726276613;20.78793424;0.998458974;21.02156887;0.999358477;56.3675409;0.68932601;0.247634866;1;32.72568134
28;4;trainoss;poslin;softmax;purelin;35;20;4.558425976;27.63919412;0.998079917;20.82852575;0.999670336;72.08240391;0.829893145;3.475437838;24.15788429;0.998440236;27.7574855;0.999615145;62.12262892;0.825711241;3.630877456;16.417097;0.998219139;16.14029474;0.999692106;43.58797175;0.803054691;24.30742679;0.998034799;18.7849956;0.999504019;55.70077506;0.830048042;0.75130948;1;32.93106582
141;5;trainoss;logsig;softmax;purelin;20;30;5.864570824;20.94854236;0.99726124;13.70460719;0.999647466;82.04455905;0.673770755;6.012772418;9.641098208;0.99681739;15.02842901;0.999625168;54.42419994;0.654241069;8.792306553;11.30948303;0.995294817;12.3167927;0.999607431;102.9319215;0.69762755;21.34245841;0.99693665;10.32388104;0.999379883;68.22913876;0.682656469;0.841804287;1;33.29849274
94;1;trainoss;tansig;purelin;tansig;20;20;43.75786862;15.81318451;0.979235054;51.75897976;0.995841083;36.08743117;0.838401397;45.220473;15.83844611;0.980153546;49.62847643;0.995207948;36.0412389;0.869456079;44.85359284;16.32008124;0.985220834;54.1170793;0.996636667;40.94853379;0.846677715;15.86666754;0.982570295;44.93731348;0.996143699;39.21909;0.821136307;0.837965398;0.377026089;33.34102367
136;4;trainoss;logsig;softmax;purelin;15;20;18.58007433;31.20416676;0.988654636;16.61520406;0.998923746;58.33583756;0.820569423;20.95085119;33.17708907;0.986461338;14.32296655;0.9993775;65.85085474;0.824000286;16.48306362;56.52059151;0.990149221;16.08059982;0.999562505;81.59449556;0.853196192;32.45909636;0.989957049;14.53738333;0.998810605;53.16764694;0.815020778;0.839501341;1;33.38804221
140;1;trainoss;logsig;softmax;purelin;20;25;9.183502649;51.97211288;0.994589982;16.4252224;0.999404115;45.32945836;0.910276398;13.31333938;76.92663712;0.995844411;15.02751694;0.998964807;87.94369961;0.928321526;10.98558405;15.88083375;0.993533682;15.5503536;0.999133264;31.51915559;0.900744105;44.28500417;0.994396017;14.28791894;0.998959356;42.09134475;0.908099855;0.869411946;1;33.55475595
29;3;trainoss;poslin;softmax;purelin;35;25;4.515298924;41.24904337;0.997596891;8.015147868;0.999767076;66.63664825;0.800400557;7.734571305;28.19551427;0.994854235;10.56326468;0.999625607;34.62688481;0.781967089;5.835291802;76.25011084;0.997266882;11.02735136;0.999719286;87.13846619;0.807265845;41.98135046;0.997020927;7.968857776;0.999569463;51.53058017;0.806933429;0.77270959;1;33.82692947
85;1;trainoss;tansig;softmax;purelin;30;20;2.583825455;12.44139161;0.99915432;16.69686885;0.999851543;87.93615513;0.772260171;2.071730528;5.371285046;0.999373695;20.06333329;0.999858442;82.29842242;0.723664079;2.066809748;12.74734013;0.99933297;19.9386449;0.999828518;87.84006224;0.75671332;13.48516917;0.998875491;14.79890315;0.999822636;73.25664021;0.770111342;0.874340299;1;33.84690418
149;3;trainoss;logsig;softmax;purelin;35;25;11.89269125;22.48472695;0.993896063;26.34488715;0.998996132;41.51978658;0.866693778;19.20316012;64.08325339;0.989842095;21.77634849;0.998667049;34.18196321;0.868440105;14.22862168;18.49333226;0.99232373;22.64909671;0.999333052;36.36944482;0.906327086;45.19437483;0.993348724;23.53248175;0.999053228;33.25744954;0.862491581;0.856743634;1;33.9947687
142;3;trainoss;logsig;softmax;purelin;25;20;9.901875197;22.28950422;0.994600456;19.37082876;0.999515055;88.18337821;0.683899468;11.6199392;8.614602642;0.993751079;16.68336262;0.999150005;56.54076106;0.669496259;6.711472445;13.56053431;0.99591588;20.74857237;0.999631701;77.1098356;0.651912621;15.84342474;0.995516794;17.21120356;0.999313318;68.99886864;0.673270872;0.826120804;1;34.01783231
201;5;trainoss;purelin;softmax;purelin;20;30;6.857324776;16.2628633;0.99749928;35.14402777;0.999283649;60.77800831;0.83939377;5.924088576;102.6705267;0.997341702;41.85710955;0.999409342;43.29964681;0.832963359;4.71704932;14.20465985;0.998356223;45.94188176;0.999410567;48.40714868;0.864065791;26.16389508;0.99733594;28.77750949;0.999124475;47.30459276;0.853125894;0.320089427;1;34.08199911
86;1;trainoss;tansig;softmax;purelin;30;25;3.19677987;17.07833546;0.998872967;11.40944693;0.999790986;72.15227575;0.526277784;3.911795831;15.89553682;0.998207861;10.9411457;0.999814997;69.79737012;0.528082881;3.282105539;56.71192091;0.99882083;10.92354712;0.999868341;94.97448433;0.514338069;24.94432596;0.998535756;10.83590043;0.999691623;66.70330793;0.512667872;0.84205506;1;34.16117811
196;1;trainoss;purelin;softmax;purelin;15;20;11.11046127;48.76823128;0.994314568;37.47610683;0.99910466;46.95097118;0.878522381;11.67479303;23.94107364;0.994623879;29.70994463;0.999184821;42.496642;0.908155616;8.500197543;53.39626579;0.996480525;38.55630108;0.999166053;65.49898038;0.867499863;34.31362483;0.99537108;30.32697367;0.999002843;37.96036063;0.89074474;0.279768256;1;34.20031971
80;3;trainoss;tansig;softmax;purelin;20;25;3.622468459;26.23725817;0.998588905;14.78682357;0.999697308;74.15563447;0.711624969;3.698650915;17.26384303;0.999067884;13.89871382;0.99969791;99.28342553;0.739663089;3.911672918;12.50155552;0.998782179;16.72110739;0.999587757;68.30786465;0.747077345;21.98119649;0.998691176;14.42975176;0.999524809;66.26271006;0.719831758;0.828559883;1;34.22455277
82;2;trainoss;tansig;softmax;purelin;25;20;8.995047399;51.18742058;0.99581575;17.38839327;0.999266782;53.36205672;0.873429574;6.664751349;63.41457745;0.996856945;19.67968792;0.999358925;42.86390141;0.883169616;8.177182331;30.25105603;0.995727708;22.53683099;0.999267657;55.16717838;0.869125489;42.10167585;0.996413714;18.08526708;0.998922167;42.63024929;0.86337441;0.844544382;1;34.27239741
136;2;trainoss;logsig;softmax;purelin;15;20;10.8605485;23.38948422;0.994690913;29.50788197;0.999146638;52.68839952;0.75801252;11.1795553;27.3273288;0.993144471;32.70035071;0.999226177;40.62166487;0.791305052;15.30399948;16.35507972;0.991107194;30.09202179;0.999447028;73.36251512;0.702917777;29.44351073;0.994292948;27.35879657;0.998637897;46.45253457;0.744871069;0.837497567;1;34.41828062
82;1;trainoss;tansig;softmax;purelin;25;20;4.515056629;20.63312893;0.998403766;16.41864338;0.999577376;75.4416151;0.795051844;5.434114539;25.04203339;0.998442649;18.17454379;0.999519987;91.10561169;0.773549686;3.515532408;25.20221329;0.998709618;17.96338892;0.999593154;59.90184945;0.726666421;23.91976173;0.998647244;14.85051298;0.999407295;64.65292682;0.752575721;0.8689526;1;34.47440051
