Configuracao;Treinamento;Alg. Otimiz;Ativacao 1 Cam;Ativacao 2 Cam;Ativacao saída;Neuron 1 Camada;Neuron 2 Camada;TreinoFobj;TreinoErro1;TreinoCorr1;TreinoErro2;TreinoCorr2;TreinoErro3;TreinoCorr3;ValidFobj;ValidErro1;ValidCorr1;ValidErro2;ValidCorr2;ValidErro3;ValidCorr3;TesteFobj;TesteErro1;TesteCorr1;TesteErro2;TesteCorr2;TesteErro3;TesteCorr3;SimulaErro1;SimulaCorr1;SimulaErro2;SimulaCorr2;SimulaErro3;SimulaCorr3;phi;phi2;MAPE
545;1;trainbr;purelin;softmax;tansig;35;25;2.644282445;30.48132227;0.999254226;21.33941537;0.999680274;30.12376477;0.926835959;3.456506611;25.42975607;0.999175931;27.9197439;0.999445734;16.61077744;0.910135976;2.884746735;33.74623976;0.998772167;18.12651836;0.999717847;45.09125543;0.916378378;35.37317837;0.999185136;20.28749465;0.999043586;26.14169159;0.91691446;0.217743745;1;27.26745487
337;5;trainbr;logsig;softmax;tansig;5;5;5.570701729;36.98859561;0.997521902;20.18241165;0.999461067;22.93512211;0.920212515;4.345602836;73.7957965;0.99883516;23.69454653;0.999561944;35.90754193;0.915290847;5.071657512;81.61602689;0.997703757;18.95807618;0.999619597;36.86448273;0.921018727;40.61872335;0.997571796;18.95780595;0.999475468;22.29114217;0.914719259;0.687933895;1;27.28922382
103;2;trainbr;poslin;purelin;tansig;20;5;4.761682776;34.0655275;0.998392156;32.47296266;0.999343882;21.21659146;0.944752715;6.351008445;67.93968505;0.998050359;25.49686082;0.999232827;29.76999468;0.949708831;6.820977702;36.65353477;0.998368079;30.14907343;0.99921046;27.46822982;0.954017102;34.13070052;0.997534926;27.88386039;0.998939374;19.87373132;0.94637772;0.865590234;0.331956902;27.29609741
31;2;trainbr;poslin;softmax;tansig;30;5;3.314866516;31.93278668;0.998845806;24.40387547;0.999622486;33.81196068;0.857768558;3.595322496;35.45043489;0.998908566;32.50639315;0.999591109;41.0184758;0.852234948;3.62139309;12.70749002;0.999029378;21.02903486;0.999638825;48.86809223;0.914270992;26.89928212;0.998763664;23.30079298;0.999205139;31.77250248;0.850400303;0.851316695;1;27.32419253
166;1;trainbr;poslin;purelin;purelin;35;20;4.070616286;18.48946848;0.998733897;12.00802036;0.999566031;62.65118101;0.912660116;6.288912064;19.62251915;0.996594138;13.45798104;0.999562955;74.11748103;0.924287648;4.741956033;22.25111887;0.997623903;13.97808654;0.999661076;66.538724;0.895504065;17.95192706;0.997552358;9.972756154;0.999227763;54.30249365;0.898484164;0.909721312;0.29400724;27.40905895
48;2;trainbr;poslin;softmax;purelin;5;30;5.783756165;29.97723375;0.996786125;24.1499609;0.999578332;20.5846345;0.930831317;5.690014515;40.6440873;0.996994961;26.02850171;0.999670237;33.85779991;0.91723075;5.958579614;79.84066046;0.997211851;22.51782276;0.999652732;28.873265;0.927723418;39.96221837;0.997450556;20.31451351;0.999485811;21.99433654;0.920058724;0.737066274;1;27.42368947
586;3;trainbr;purelin;softmax;purelin;35;20;4.437841103;77.48309701;0.99767744;5.958870774;0.999708881;26.25175697;0.953372719;2.804758732;25.66168614;0.998914146;6.11192744;0.999707598;20.18114034;0.944539553;2.510405168;31.13414514;0.998764246;5.579354302;0.999719416;19.09749702;0.948943481;56.42103923;0.997088793;5.110902667;0.999625637;20.79003482;0.947238298;0.185978741;1;27.4406589
151;3;trainbr;poslin;purelin;purelin;25;5;1.751407829;10.62694235;0.999284141;13.63907309;0.999847387;30.23830954;0.932744305;2.81131296;18.06280651;0.998780775;13.48297037;0.999686552;23.26475302;0.916967306;3.235550958;18.46168998;0.998671485;12.00524006;0.999754132;35.48600361;0.94082168;44.57377995;0.998352405;12.29363858;0.999696283;25.49995743;0.921175879;0.889716102;0.477686488;27.45579199
94;1;trainbr;poslin;purelin;tansig;10;20;9.583784886;23.71598657;0.997416269;58.80044679;0.998640002;10.41460183;0.982038133;10.31950498;33.81259072;0.997359806;53.2312637;0.998598439;12.16795864;0.976423247;10.33648254;8.046403302;0.997832715;65.65305631;0.998084802;6.4033293;0.980902391;22.55352118;0.996454605;50.63120535;0.99874692;9.54807054;0.977413411;0.797490518;0.334649431;27.57759902
120;1;trainbr;poslin;purelin;tansig;30;30;4.591740926;17.02421089;0.998931557;34.33283876;0.999372657;32.49954497;0.886952948;3.749829526;26.58008497;0.999105702;31.72010319;0.999517284;33.73715069;0.883475065;3.420681247;14.50139205;0.999323852;30.7961932;0.999481138;35.97116918;0.90864863;23.15275641;0.998705479;30.23096244;0.998777863;29.50310698;0.87427415;0.856146637;0.262270158;27.62894194
