Configuracao;Treinamento;Alg. Otimiz;Ativacao 1 Cam;Ativacao 2 Cam;Ativacao saída;Neuron 1 Camada;Neuron 2 Camada;TreinoFobj;TreinoErro1;TreinoCorr1;TreinoErro2;TreinoCorr2;TreinoErro3;TreinoCorr3;ValidFobj;ValidErro1;ValidCorr1;ValidErro2;ValidCorr2;ValidErro3;ValidCorr3;TesteFobj;TesteErro1;TesteCorr1;TesteErro2;TesteCorr2;TesteErro3;TesteCorr3;SimulaErro1;SimulaCorr1;SimulaErro2;SimulaCorr2;SimulaErro3;SimulaCorr3;phi;phi2;MAPE
277;2;traingdx;logsig;softmax;tansig;25;20;111.1363898;115.904674;0.93662047;79.72631624;0.994914144;92.99383116;0.089138723;75.93582045;102.6657902;0.966207347;73.33735965;0.995960125;92.44331621;0.030474789;105.4026227;62.98587178;0.929233191;76.45077118;0.995242544;94.71669532;0.060328668;88.33945371;0.939480134;69.35809859;0.995598149;93.7042066;0.060350228;0.848320894;1;83.8005863
300;5;traingdx;logsig;softmax;purelin;35;30;106.1532616;134.6429325;0.957574591;51.85875689;0.989160256;73.9624538;0.632454581;100.3791319;87.82185829;0.939830938;59.07878754;0.992584424;68.10734993;0.614015413;76.14121382;207.1702261;0.972969626;60.15095377;0.991897961;72.07101222;0.704220236;137.5915792;0.955588797;51.10654208;0.98831434;62.91043879;0.651997031;0.840745402;1;83.86952001
193;2;traingdx;tansig;purelin;tansig;35;20;4516.104395;77.85618958;0.325264438;67.20509382;1.78609E-16;95.93036224;0.627895001;4834.048328;69.42272249;0.271676825;72.80594515;1.13938E-16;78.61897189;0.67314837;5943.18735;87.11300544;0.234399851;71.75703955;6.0538E-17;86.71138081;0.706751127;88.90024677;0.222314113;72.54832698;-1.25697E-16;90.9118758;0.626325694;0.970346238;0.372151581;84.12014985
53;4;traingdx;poslin;purelin;tansig;25;25;116.5001554;27.16569078;0.967110471;118.4098478;0.984914407;154.9236892;-0.364718355;100.7291518;31.40512967;0.973315461;121.9354901;0.986327982;141.9359107;-0.33025589;130.2551148;33.64203624;0.943089897;142.9449065;0.98241136;77.84719697;-0.078430536;24.9395347;0.964406576;112.3299032;0.980190297;115.1009026;-0.218140473;0.81257126;0.2733511;84.12344681
426;1;traingdx;purelin;softmax;purelin;20;30;104.0285974;33.57640235;0.945401199;84.8319176;0.992778394;160.1109879;-0.475361374;108.1363765;42.19134825;0.942055669;94.04769029;0.994162647;244.6379384;-0.625640537;83.47102556;38.31997039;0.952939633;97.91450347;0.990152468;129.3428011;-0.372790401;34.20199844;0.942183774;74.25006974;0.992264232;144.2071191;-0.483474631;0.32426567;1;84.21972908
421;4;traingdx;purelin;softmax;purelin;15;20;113.9649321;67.42854015;0.965641814;65.49121754;0.983757885;143.1037869;-0.861718599;64.36221482;189.4699403;0.976641513;59.71180524;0.991591544;164.0512094;-0.869300287;198.2818282;58.87878157;0.969963419;65.21998924;0.973296436;184.6770332;-0.899348406;67.31330805;0.968997464;55.41239446;0.979200086;130.1065282;-0.861667115;0.349759755;1;84.27741025
421;2;traingdx;purelin;softmax;purelin;15;20;142.1729005;82.68865775;0.935339935;92.76121566;0.986715196;102.2475894;-0.433037641;156.4139057;36.79341624;0.915980757;103.4141494;0.984552051;100.8907814;-0.580580485;119.0399403;76.03943533;0.94453636;101.9425728;0.98955943;101.6891627;-0.46101449;74.57728671;0.926675076;89.61281446;0.983080574;88.99244152;-0.426979993;0.315091502;1;84.3941809
409;2;traingdx;purelin;softmax;tansig;20;20;7047.679461;99.04580153;;68.29487729;-1.14281E-16;91.07484033;0.319615038;6683.61641;98.2300885;;68.26286053;6.66962E-17;76.12593979;0.414363099;6556.999993;100;;71.24661499;-4.70184E-17;88.81725394;0.260657122;98.4;;72.54832698;-1.25697E-16;82.34949909;0.239474058;0.384778908;1;84.43260869
101;5;traingdx;poslin;purelin;tansig;30;25;56.84854275;35.18350005;0.972524219;78.91368837;0.996361698;189.8182146;-0.175530546;44.1748739;14.40090086;0.982631744;75.57575638;0.994033917;110.7444757;-0.097529272;41.91630499;53.19279389;0.984123794;83.09627224;0.996216245;112.4833843;-0.110587026;40.61720391;0.975767242;70.66982783;0.995260945;142.0788778;-0.125134923;0.761677024;0.295538423;84.45530318
297;1;traingdx;logsig;softmax;purelin;30;30;131.8208022;75.3801398;0.932792656;87.13367238;0.989431491;95.08782418;0.635772212;114.159359;34.80715593;0.941867315;104.561991;0.990365511;65.58493847;0.650378676;114.4129332;49.21398166;0.936058337;83.91762578;0.989360964;76.44669207;0.691980415;96.50058557;0.934212857;83.25654485;0.988458777;74.5298904;0.684627124;0.852852457;1;84.76234027
291;2;traingdx;logsig;softmax;purelin;20;30;137.3696151;146.7982743;0.945986323;79.32002609;0.984382679;62.68460973;0.925558632;123.9444258;70.92497717;0.951813231;86.69232195;0.985144146;50.97208496;0.917646097;97.37307749;201.9063504;0.945009209;93.56240882;0.991587115;69.00028929;0.917190419;131.2982361;0.946945587;70.26389777;0.982967794;52.84548904;0.917603396;0.843768434;1;84.80254096
424;2;traingdx;purelin;softmax;purelin;20;20;181.7008264;90.84012744;0.910974333;82.20335762;0.983253538;99.36547755;0.522588065;175.4556303;84.48170778;0.912161047;71.74392939;0.985462014;84.31218502;0.661102843;211.5068441;55.98818833;0.902034175;64.56428625;0.975592249;71.30367969;0.546103967;103.5090182;0.902714493;75.40608192;0.975069962;76.29875149;0.599312107;0.374055256;1;85.07128389
147;3;traingdx;tansig;softmax;tansig;30;30;152.6493876;67.90529625;0.952107499;76.34785419;0.980471714;147.4552716;0.383540773;189.9652781;88.55461098;0.932485916;69.32616085;0.977149805;138.493868;0.386697589;225.6113101;71.32561385;0.916287668;65.82317714;0.964392452;97.72438819;0.345866313;70.69797215;0.942734696;65.02781998;0.971955756;119.8590271;0.385525838;0.88821143;1;85.19493974
501;4;traingdx;purelin;purelin;tansig;20;30;2325.618839;35.70276806;0.899978565;66.0954196;0.819906165;161.3643569;-0.617882924;1980.260217;32.33614015;0.915308349;64.46354969;0.82973752;193.6857906;-0.712597483;2487.806065;32.26342851;0.951244517;60.52137189;0.833216596;185.0067685;-0.64775963;37.02328052;0.896363877;69.92545204;0.769827576;148.8757511;-0.582114312;0.358093338;0.25051516;85.27482788
188;2;traingdx;tansig;purelin;tansig;25;25;3291.093309;108.3339202;0.729481425;66.45234809;0.582685323;58.3911748;0.818294008;2379.568399;44.69773705;0.773047454;65.65132283;0.516364043;47.46346553;0.832746643;3423.302314;103.6131167;0.705442128;65.09571038;0.494698178;55.07441657;0.817785284;125.8977272;0.695115168;70.76011516;0.444554649;59.54488507;0.805622869;0.95118462;0.3654389;85.40090915
8;4;traingdx;poslin;softmax;tansig;25;25;85.04166674;115.5692322;0.955219971;83.42625394;0.99560888;89.50962616;-0.875677148;111.9051763;43.98567537;0.930435277;90.15892899;0.994489064;86.23601834;-0.870772274;87.00018576;163.5797008;0.956704567;87.08432484;0.995262609;86.71740348;-0.893284794;96.64393141;0.944488771;74.6616655;0.995476299;85.30744866;-0.88483423;0.774622212;1;85.53768186
435;3;traingdx;purelin;softmax;purelin;35;30;163.1456618;149.2294765;0.933373595;58.17843525;0.981758593;126.8300589;-0.152591879;150.9452432;67.05702878;0.931669529;54.69682943;0.982823972;108.5881718;-0.079806487;168.3749101;55.89061044;0.924654862;60.90992095;0.984501278;103.0972411;-0.253621892;97.1045112;0.925975049;55.15880829;0.977055903;104.3610205;-0.213584231;0.320227281;1;85.54144668
19;4;traingdx;poslin;softmax;purelin;20;20;91.01433412;100.0698572;0.952839347;110.20743;0.991939496;104.0177056;-0.348244367;109.6223478;30.34312152;0.948027455;126.4714959;0.992965925;113.4007189;-0.36034146;89.1142221;104.6129948;0.955466099;117.2441858;0.992815487;107.5354162;-0.319173204;68.56689206;0.954728933;97.80981592;0.991395465;90.29281297;-0.298242704;0.758685168;1;85.55650698
423;1;traingdx;purelin;softmax;purelin;15;30;138.7092047;45.45091911;0.956028131;64.41327893;0.983225267;183.6037204;-0.642237207;103.0855875;25.67368766;0.947417629;63.95393362;0.986883145;80.92546756;-0.568596755;129.4541731;26.26206646;0.946568006;66.76100762;0.986762093;144.6625414;-0.598986759;59.40698093;0.954253999;56.85293945;0.980745022;140.610804;-0.601127536;0.329093408;1;85.62357479
361;5;traingdx;logsig;purelin;tansig;15;20;110.38901;68.22022085;0.955520449;149.0022356;0.98908632;62.81510663;0.626422711;92.67856008;33.12119446;0.955204877;144.1137225;0.989765219;43.53316088;0.546939863;81.0363107;87.97289247;0.964700548;170.9147868;0.990221397;63.91266234;0.629971266;73.1609077;0.955858281;132.4222534;0.988308469;51.53489017;0.631259857;0.866891632;0.34493716;85.70601709
157;4;traingdx;tansig;softmax;purelin;25;20;120.2850259;135.0463972;0.946549783;56.45196612;0.987396456;121.3944794;-0.226479563;139.5017291;234.8458383;0.935262239;55.45480743;0.987381775;118.6938895;-0.257956794;102.8386321;31.48393308;0.950293379;55.27827676;0.991298687;87.06128923;-0.254444697;108.9999024;0.943894891;49.31455034;0.988137932;100.0052316;-0.284803917;0.845573822;1;86.10656145
1;2;traingdx;poslin;softmax;tansig;15;20;72.8371375;126.4270529;0.955911188;86.66894117;0.996121064;89.71477645;0.269012222;67.46565724;103.3029762;0.969605038;80.2477986;0.996189771;82.85569618;0.349300505;60.91306078;157.8518633;0.962531056;83.8473159;0.996821261;100.9710131;0.262356173;106.17433;0.951224487;75.18977849;0.996430721;76.97459658;0.319782789;0.785417029;1;86.1129017
434;1;traingdx;purelin;softmax;purelin;35;25;39.70949535;62.21603776;0.982595372;63.80184768;0.996451086;104.8532115;0.446540905;39.65860894;105.7652981;0.978774995;68.95584267;0.997318007;111.0731613;0.497629007;34.52002173;35.38335155;0.9841891;69.66497737;0.99715017;78.45658017;0.60630375;113.0678685;0.981940132;59.45462577;0.995803497;85.92237412;0.477174696;0.277950191;1;86.14828946
428;1;traingdx;purelin;softmax;purelin;25;25;99.57033857;93.48728035;0.943843726;81.60542789;0.993229557;121.4980308;-0.75441448;103.2647414;52.27064311;0.931619552;95.38529374;0.991334661;80.81102467;-0.785480428;109.116466;70.42354731;0.94275768;84.16468494;0.993857971;117.8731742;-0.775086289;89.25077581;0.938491724;71.93392903;0.99334325;97.87000815;-0.751793014;0.303618752;1;86.351571
162;3;traingdx;tansig;softmax;purelin;30;30;99.11999032;91.50005496;0.948908226;91.27729062;0.991974133;100.8784923;0.242903428;96.04832441;76.94258457;0.941463246;96.34646828;0.99342043;75.10508139;0.26034952;100.5991637;108.3253708;0.960985704;110.1799957;0.989650702;86.03694912;0.449960276;95.53256092;0.951341307;82.74767677;0.992778182;81.36458895;0.271269051;0.825176188;1;86.54827555
434;3;traingdx;purelin;softmax;purelin;35;25;109.4805525;91.3853454;0.969055566;84.63045611;0.983945418;129.9560824;-0.791734601;152.0051039;187.7403547;0.976490635;70.569587;0.97727067;204.2179065;-0.877092287;61.62198847;36.3282064;0.976744636;93.52299748;0.99136307;73.05533887;-0.694306999;74.8340103;0.972969544;71.68115084;0.981554662;113.4368176;-0.785012188;0.27032474;1;86.65065959
52;3;traingdx;poslin;purelin;tansig;25;20;5638.919127;99.23664122;;65.80776351;0.834845069;93.26419244;3.95516E-17;5093.727979;99.11504425;;58.32683331;0.872010361;95.33702239;-7.57904E-16;5346.673342;98.2300885;;62.56575543;0.83250016;93.23989859;-6.35879E-17;98.4;;67.65955946;0.81289921;94.09194067;-1.14999E-15;0.895381204;0.279366867;86.71716671
